horizon,threshold,accuracy,f1_macro,f1_weighted,precision_0,recall_0,precision_2,recall_2
5,0.026,0.5792738970588235,0.322964575067568,0.6767193627016207,0.08324974924774323,0.3738738738738739,0.060759493670886074,0.2594594594594595
5,0.028,0.6011029411764706,0.31830886397667707,0.6993818773966144,0.07259713701431493,0.36787564766839376,0.050143266475644696,0.21739130434782608
5,0.03,0.6323529411764706,0.3206143214968311,0.7280437528716552,0.06548279689234185,0.36419753086419754,0.04595879556259905,0.2013888888888889
5,0.032,0.6656709558823529,0.31812546835726585,0.7594341947540711,0.05528255528255528,0.32142857142857145,0.03508771929824561,0.17699115044247787
5,0.034,0.7010569852941176,0.31602378900262346,0.7879516185253714,0.047872340425531915,0.2903225806451613,0.023758099352051837,0.11458333333333333
5,0.036,0.7320772058823529,0.3178729452569398,0.8141338758659706,0.043356643356643354,0.2980769230769231,0.01871657754010695,0.09210526315789473
5,0.038,0.7619485294117647,0.3235295799485806,0.8377840173365179,0.03765060240963856,0.2777777777777778,0.023026315789473683,0.11475409836065574
5,0.04,0.7787224264705882,0.3177000615262287,0.8515720376778759,0.02680067001675042,0.2077922077922078,0.017006802721088437,0.09090909090909091
6,0.01,0.44002757352941174,0.3999841506179105,0.4636923656922251,0.24581818181818182,0.40190249702734837,0.2916328188464663,0.3798941798941799
6,0.012,0.453125,0.3945456402292209,0.4876227492123005,0.22353811991117692,0.4154057771664374,0.2527379949452401,0.3816793893129771
6,0.014,0.4806985294117647,0.3871126522619008,0.5228965935531475,0.20085836909871244,0.37142857142857144,0.21352313167259787,0.366412213740458
6,0.016,0.49333639705882354,0.3739682173264693,0.5476496278169716,0.1703096539162113,0.3469387755102041,0.1798753339269813,0.3706422018348624
6,0.018,0.5101102941176471,0.36772952340467707,0.5728875030147181,0.15196998123827393,0.34838709677419355,0.15932521087160262,0.37280701754385964
6,0.02,0.5250459558823529,0.36061550636324763,0.5945614086921049,0.14100185528756956,0.37073170731707317,0.13594232749742532,0.3402061855670103
6,0.022,0.5317095588235294,0.3423455470584531,0.611385445017224,0.12932604735883424,0.40804597701149425,0.0942350332594235,0.2672955974842767
6,0.024,0.5438878676470589,0.3311342042775996,0.6294432588784921,0.10770750988142293,0.3609271523178808,0.08066298342541436,0.25886524822695034
6,0.026,0.5661764705882353,0.32046403606633467,0.6573838567351727,0.08955223880597014,0.32558139534883723,0.06046511627906977,0.22413793103448276
6,0.028,0.5834099264705882,0.3184730987331905,0.677830747992922,0.09233997901364113,0.37130801687763715,0.04198473282442748,0.16923076923076924
6,0.03,0.6043198529411765,0.3135415778474434,0.6998911223158866,0.08324661810613944,0.3883495145631068,0.029411764705882353,0.12048192771084337
6,0.032,0.6153492647058824,0.31082764270975066,0.7145971312781941,0.06707946336429309,0.3651685393258427,0.032915360501567396,0.14
6,0.034,0.6475183823529411,0.31815395991058926,0.7444212716035862,0.06411698537682789,0.35625,0.03372681281618887,0.16666666666666666
6,0.036,0.6769301470588235,0.31025769894214744,0.7704128229185222,0.04938271604938271,0.30303030303030304,0.021359223300970873,0.1111111111111111
6,0.038,0.6941636029411765,0.306908100520975,0.7858542747699165,0.04258064516129032,0.275,0.014893617021276596,0.08433734939759036
6,0.04,0.7228860294117647,0.3099160361509739,0.809173424731193,0.03872752420470263,0.2641509433962264,0.01240694789081886,0.07246376811594203
7,0.01,0.4267003676470588,0.3926647255350006,0.4466394420423298,0.25710123816460306,0.3853711790393013,0.2844759653270292,0.3602794411177645
7,0.012,0.4303768382352941,0.3780063025587739,0.4617358785275331,0.21710526315789475,0.3793103448275862,0.2458609271523179,0.3539928486293206
7,0.014,0.4547334558823529,0.3791024592915481,0.49401833495766045,0.2007936507936508,0.36773255813953487,0.22241231822070145,0.3576341127922971
7,0.016,0.46047794117647056,0.37088431275897604,0.5089804909526053,0.18494271685761046,0.37666666666666665,0.1947502116850127,0.3662420382165605
7,0.018,0.4990808823529412,0.3739098995331737,0.5537176897798797,0.16651162790697674,0.3422562141491396,0.17892824704813806,0.3731060606060606
7,0.02,0.5170036764705882,0.362258005113583,0.5786963525185709,0.1526861451460886,0.3521739130434783,0.14256825075834176,0.3078602620087336
7,0.022,0.5289522058823529,0.3598179608477119,0.5981926337403758,0.14550509731232622,0.38765432098765434,0.12684989429175475,0.3037974683544304
7,0.024,0.5452665441176471,0.3462827257243615,0.6218884176848429,0.1222879684418146,0.36151603498542273,0.10299003322259136,0.27844311377245506
7,0.026,0.5592830882352942,0.3330964016853233,0.6414044908499007,0.10819009100101112,0.3566666666666667,0.07655502392344497,0.22535211267605634
7,0.028,0.5691636029411765,0.3194101168867245,0.6584324764707925,0.08893280632411067,0.33707865168539325,0.057441253263707574,0.18333333333333332
7,0.03,0.58203125,0.32009242072905564,0.674292692967499,0.09533898305084745,0.3643724696356275,0.04424778761061947,0.17326732673267325
7,0.032,0.5868566176470589,0.30293672608140376,0.6875397535033034,0.05851619644723093,0.27586206896551724,0.04155495978552279,0.1781609195402299
7,0.034,0.6050091911764706,0.3036850305194589,0.7079822673715381,0.0582010582010582,0.3021978021978022,0.032857142857142856,0.1597222222222222
7,0.036,0.6300551470588235,0.30311809949177965,0.730886958580739,0.050997782705099776,0.2893081761006289,0.027243589743589744,0.1349206349206349
7,0.038,0.6636029411764706,0.30698589426183087,0.759878173076045,0.04946996466431095,0.29577464788732394,0.020484171322160148,0.10377358490566038
7,0.04,0.6918658088235294,0.30793176952938445,0.7838642029330841,0.0422360248447205,0.27419354838709675,0.017543859649122806,0.09090909090909091
8,0.01,0.41980698529411764,0.39282798137582037,0.43483917137028766,0.273371104815864,0.39508700102354144,0.29838709677419356,0.3530534351145038
8,0.012,0.44094669117647056,0.3958501872429026,0.4641982845356905,0.25493060628195763,0.40534262485482,0.26893617021276595,0.34725274725274724
8,0.014,0.43474264705882354,0.37148401236692985,0.468405701313509,0.21816770186335405,0.37617135207496655,0.21637426900584794,0.33077905491698595
8,0.016,0.4586397058823529,0.37664219663842474,0.49959239963071517,0.20474308300395258,0.3984615384615385,0.20535714285714285,0.3318903318903319
8,0.018,0.47909007352941174,0.3721222550544432,0.5273918615923734,0.18229166666666666,0.36395147313691506,0.18545454545454546,0.3371900826446281
8,0.02,0.4892003676470588,0.35695725474136125,0.5450166059161947,0.15267175572519084,0.3131115459882583,0.16010978956999086,0.33783783783783783
8,0.022,0.5080422794117647,0.3509735007602411,0.5719630812567649,0.13841524573721165,0.3094170403587444,0.13623462630085148,0.3235955056179775
8,0.024,0.5238970588235294,0.3413973849729402,0.5939550300752111,0.12004069175991862,0.29280397022332505,0.11518858307849134,0.2875318066157761
8,0.026,0.5422794117647058,0.3390504242140145,0.6190259096835238,0.11764705882352941,0.32294617563739375,0.09452201933404941,0.26666666666666666
8,0.028,0.5576746323529411,0.33462904050388054,0.6390987327808711,0.10766045548654245,0.3333333333333333,0.08198614318706697,0.25
8,0.03,0.5749080882352942,0.3294748543690589,0.6596508487440366,0.08820403825717323,0.2996389891696751,0.07806691449814127,0.250996015936255
8,0.032,0.5852481617647058,0.32970519775335255,0.6746389934812974,0.08792372881355932,0.32936507936507936,0.0698856416772554,0.25821596244131456
8,0.034,0.5873161764705882,0.31051738302054627,0.6850816661425895,0.06645230439442658,0.28837209302325584,0.04922279792746114,0.21468926553672316
8,0.036,0.6031709558823529,0.3087578377538033,0.7037673040868324,0.05806451612903226,0.2903225806451613,0.04456824512534819,0.2077922077922078
8,0.038,0.6256893382352942,0.3071404211233206,0.7265989077148675,0.05032822757111598,0.27710843373493976,0.03767660910518053,0.192
8,0.04,0.6415441176470589,0.30307877884672557,0.7437152920297859,0.04328523862375139,0.2765957446808511,0.02905982905982906,0.15315315315315314
9,0.01,0.4188878676470588,0.39800128064244195,0.4295843766190301,0.29490806223479493,0.4025096525096525,0.3149480415667466,0.3517857142857143
9,0.012,0.42830882352941174,0.3926596068006137,0.4464224151561653,0.26884779516358465,0.4135667396061269,0.2789115646258503,0.33675564681724846
9,0.014,0.43497242647058826,0.38436777362451946,0.4634387458953619,0.23582089552238805,0.39060568603213847,0.2466996699669967,0.35510688836104515
9,0.016,0.4522058823529412,0.3831486897981072,0.4873021749884079,0.22088353413654618,0.38035961272475793,0.22436974789915967,0.357429718875502
9,0.018,0.46139705882352944,0.3682898379658229,0.5047221317162428,0.18074324324324326,0.3380726698262243,0.20212765957446807,0.3465045592705167
9,0.02,0.48391544117647056,0.36325269433634966,0.5353958745540512,0.16173752310536044,0.32169117647058826,0.17572463768115942,0.3362218370883882
9,0.022,0.49494485294117646,0.35285986084127313,0.5529198853244645,0.156312625250501,0.30952380952380953,0.13987284287011809,0.31237322515212984
9,0.024,0.5160845588235294,0.35575212257242583,0.5818243351666648,0.1424446583253128,0.3325842696629214,0.13425468904244817,0.3192488262910798
9,0.026,0.5284926470588235,0.3420533538326107,0.6004490934277324,0.12139303482587065,0.3034825870646766,0.11017838405036726,0.2845528455284553
9,0.028,0.5413602941176471,0.3328824010950738,0.619774765626228,0.10703363914373089,0.30434782608695654,0.09110867178924259,0.25382262996941896
9,0.03,0.5471047794117647,0.3288799363444628,0.6315979747733156,0.09562563580874874,0.3042071197411003,0.0867630700778643,0.2756183745583039
9,0.032,0.5721507352941176,0.3293500764429798,0.6576924945273973,0.08817204301075268,0.29285714285714287,0.07885304659498207,0.26294820717131473
9,0.034,0.5726102941176471,0.31457343058483456,0.6671442447344192,0.06512141280353201,0.24481327800829875,0.06712962962962964,0.26244343891402716
9,0.036,0.5889246323529411,0.31444198883173224,0.6870865615056516,0.059203444564047365,0.26066350710900477,0.062420382165605096,0.2692307692307692
9,0.038,0.6015625,0.30522368458145815,0.7040274972159573,0.045657015590200446,0.22527472527472528,0.050397877984084884,0.25165562913907286
9,0.04,0.6259191176470589,0.31029769238162147,0.7270698672823542,0.04697986577181208,0.26582278481012656,0.04704097116843703,0.25203252032520324
10,0.01,0.4016544117647059,0.38510144459912005,0.41096046803648045,0.2821917808219178,0.37902483900643974,0.31901352426412094,0.34215017064846415
10,0.012,0.4267003676470588,0.3940145033010112,0.4410003097786915,0.2786206896551724,0.4156378600823045,0.29069767441860467,0.31894013738959764
10,0.014,0.42715992647058826,0.38243501416091585,0.45030276951343634,0.24963072378138848,0.39211136890951276,0.2514668901927913,0.3314917127071823
10,0.016,0.44806985294117646,0.38545792741663915,0.4781714803226955,0.23250388802488337,0.39033942558746737,0.23565217391304347,0.33917396745932415
10,0.018,0.4586397058823529,0.3702574462122532,0.49682849309169397,0.20644599303135888,0.3444767441860465,0.19270833333333334,0.31850789096126253
10,0.02,0.47472426470588236,0.3689394177204603,0.5197864292311203,0.18496621621621623,0.3613861386138614,0.18486590038314177,0.31280388978930307
10,0.022,0.4898897058823529,0.3598567278402162,0.5412568653836791,0.16191352345906163,0.3235294117647059,0.16326530612244897,0.3076923076923077
10,0.024,0.5059742647058824,0.3500387947951129,0.5636162873067432,0.1424446583253128,0.30390143737166325,0.13846153846153847,0.27835051546391754
10,0.026,0.5238970588235294,0.35039863709323454,0.5878645438714976,0.1366982124079916,0.29411764705882354,0.12487611496531219,0.3
10,0.028,0.5321691176470589,0.3348437912689642,0.604309594347008,0.11170784103114931,0.2701298701298701,0.10206185567010309,0.27197802197802196
10,0.03,0.5489430147058824,0.3349657755457696,0.6257691284584053,0.10304942166140904,0.2824207492795389,0.09608938547486033,0.2721518987341772
10,0.032,0.5512408088235294,0.3207336052659658,0.6360211234977585,0.081419624217119,0.26174496644295303,0.08160919540229886,0.2526690391459075
10,0.034,0.5546875,0.31631996852121314,0.6477349942564776,0.0712166172106825,0.27692307692307694,0.07637231503579953,0.26337448559670784
10,0.036,0.5680147058823529,0.31205225380096585,0.665637194351373,0.06342913776015857,0.2782608695652174,0.06582278481012659,0.24761904761904763
10,0.038,0.5721507352941176,0.3038705246663039,0.6755860109380635,0.05202913631633715,0.24630541871921183,0.05731707317073171,0.27011494252873564
10,0.04,0.5797334558823529,0.29884878764783923,0.6859790150240594,0.05466237942122187,0.265625,0.04049079754601227,0.2214765100671141
11,0.01,0.41015625,0.3950704003319554,0.41558723118430174,0.30758714969241285,0.39473684210526316,0.33808724832214765,0.3314144736842105
11,0.012,0.4188878676470588,0.3885476908716556,0.4277244978565797,0.2840822543792841,0.3649706457925636,0.3050259965337955,0.3247232472324723
11,0.014,0.4333639705882353,0.3858486457611378,0.4490229813104025,0.25,0.3465346534653465,0.2818911685994648,0.32644628099173556
11,0.016,0.45450367647058826,0.3881655764248735,0.47722853588365705,0.24242424242424243,0.34440344403444034,0.2465034965034965,0.32867132867132864
11,0.018,0.45909926470588236,0.3769754388584721,0.48983423608677773,0.2153316106804479,0.3405994550408719,0.2182648401826484,0.3190921228304406
11,0.02,0.4710477941176471,0.37056797837413263,0.5076295158260862,0.19100091827364554,0.3132530120481928,0.20259019426456984,0.3273542600896861
11,0.022,0.4914981617647059,0.3635650602320292,0.5359146376556887,0.16835326586936522,0.3166089965397924,0.17592592592592593,0.2923076923076923
11,0.024,0.4931066176470588,0.350644745181415,0.5475635892806276,0.15122377622377622,0.33527131782945735,0.14594594594594595,0.263671875
11,0.026,0.5114889705882353,0.34541019596048056,0.5731751825430998,0.12671905697445973,0.27801724137931033,0.13463514902363824,0.28982300884955753
11,0.028,0.51953125,0.3312048977797028,0.5896173326346917,0.10355029585798817,0.25735294117647056,0.11231101511879049,0.2639593908629442
11,0.03,0.5321691176470589,0.33092976518215667,0.6061224293164822,0.1102123356926188,0.28835978835978837,0.09340659340659341,0.24079320113314448
11,0.032,0.5390625,0.3312040214748246,0.6197464803957562,0.09821428571428571,0.2964071856287425,0.09709821428571429,0.28618421052631576
11,0.034,0.5415900735294118,0.3071911924044137,0.6310048080564699,0.07193515704154002,0.2465277777777778,0.06697459584295612,0.21481481481481482
11,0.036,0.5464154411764706,0.30146533890601607,0.6429022203265345,0.0622568093385214,0.25098039215686274,0.059322033898305086,0.20851063829787234
11,0.038,0.5657169117647058,0.2972827537152683,0.6658124316912217,0.05555555555555555,0.24890829694323144,0.045454545454545456,0.17346938775510204
11,0.04,0.5677849264705882,0.2962181630345627,0.6727058844630447,0.05115346038114343,0.24878048780487805,0.04568527918781726,0.21052631578947367
12,0.01,0.4181985294117647,0.4044428929195017,0.42112305840128217,0.3380491437081162,0.384419983065199,0.34040880503144655,0.3414826498422713
12,0.012,0.42693014705882354,0.3991951242308252,0.43370894566489226,0.31412786108918705,0.3751178133836004,0.30363036303630364,0.32451499118165783
12,0.014,0.44186580882352944,0.3965771665558269,0.45317497332239404,0.28703703703703703,0.36238044633368754,0.2813588850174216,0.3188548864758144
12,0.016,0.4494485294117647,0.3850633600620004,0.46641428805636437,0.25970425138632164,0.32712456344586727,0.24350086655112652,0.31118493909191586
12,0.018,0.45703125,0.37791948658109425,0.48090245227826367,0.2265193370165746,0.31906614785992216,0.22821203953279426,0.3093788063337393
12,0.02,0.46484375,0.3671720340193812,0.49768317760353514,0.19775070290534208,0.3035971223021583,0.1989051094890511,0.30277777777777776
12,0.022,0.4717371323529412,0.35748551385068933,0.5124304210516022,0.1825922421948912,0.3073248407643312,0.16759776536312848,0.2764976958525346
12,0.024,0.4951746323529412,0.3606569656028848,0.5434695604435578,0.16573033707865167,0.32065217391304346,0.16145307769929365,0.28520499108734404
12,0.026,0.5032169117647058,0.3557936246038457,0.5598537634318088,0.16049382716049382,0.3456032719836401,0.1372745490981964,0.2762096774193548
12,0.028,0.5075827205882353,0.34260082690763505,0.5737387072217455,0.132486388384755,0.3295711060948081,0.12150537634408602,0.2709832134292566
12,0.03,0.5057444852941176,0.32605981229015796,0.5816702079639233,0.11428571428571428,0.31,0.09558823529411764,0.25
12,0.032,0.5232077205882353,0.3319154604065484,0.6014352448334063,0.11142322097378277,0.32602739726027397,0.09748083242059145,0.2656716417910448
12,0.034,0.5287224264705882,0.3162787403025316,0.6146329394774528,0.0851063829787234,0.27414330218068533,0.08249721293199554,0.2542955326460481
12,0.036,0.5443474264705882,0.3135949191799308,0.6342660727083285,0.07956777996070727,0.28222996515679444,0.07050528789659224,0.23166023166023167
12,0.038,0.5579044117647058,0.31052333717045244,0.6533979910212325,0.06387225548902195,0.2549800796812749,0.06909090909090909,0.2511013215859031
12,0.04,0.5503216911764706,0.29756573250187374,0.6534738712582189,0.053703703703703705,0.26126126126126126,0.056847545219638244,0.2328042328042328
14,0.01,0.4055606617647059,0.3955168188072571,0.40668362831802013,0.3378480060195636,0.36415247364152475,0.34659525631216526,0.33983495873968494
14,0.012,0.42003676470588236,0.3967690789935813,0.4227077574917965,0.3210702341137124,0.3462578899909829,0.32532051282051283,0.3338815789473684
14,0.014,0.42922794117647056,0.3901592834183922,0.43382487936510067,0.2853211009174312,0.3079207920792079,0.3100581878636742,0.3333333333333333
14,0.016,0.43887867647058826,0.3890283407072536,0.4511243245610604,0.268591426071741,0.3362541073384447,0.2760103181427343,0.3194029850746269
14,0.018,0.44715073529411764,0.38058737510127266,0.4659654012744858,0.23674911660777384,0.3198090692124105,0.24844167408726625,0.30726872246696035
14,0.02,0.4563419117647059,0.37897083411100246,0.4836443157257628,0.21961805555555555,0.3337730870712401,0.2289048473967684,0.3128834355828221
14,0.022,0.47012867647058826,0.3676346537401704,0.5026884011021895,0.1875,0.2838427947598253,0.20475319926873858,0.3064295485636115
14,0.024,0.4694393382352941,0.3568567641635496,0.5136551271236769,0.17941712204007285,0.3146964856230032,0.16558741905642924,0.2896440129449838
14,0.026,0.4733455882352941,0.35182883664550885,0.5261430169524435,0.16890080428954424,0.32698961937716264,0.1478743068391867,0.29357798165137616
14,0.028,0.46989889705882354,0.33473862907445634,0.5303771218735424,0.14827890556045895,0.3218390804597701,0.1219047619047619,0.2612244897959184
14,0.03,0.4811580882352941,0.334469229707371,0.5475966066307582,0.13375224416517056,0.3104166666666667,0.12115384615384615,0.2903225806451613
14,0.032,0.4719669117647059,0.31646344299357765,0.5478891906602464,0.11188811188811189,0.3054892601431981,0.10202117420596728,0.27249357326478146
14,0.034,0.4898897058823529,0.3129502869072928,0.5726398188228649,0.09586631486367635,0.2906666666666667,0.09259259259259259,0.26548672566371684
14,0.036,0.49724264705882354,0.3026811970889523,0.5906348509077762,0.0793507664562669,0.2724458204334365,0.07575757575757576,0.25597269624573377
14,0.038,0.5059742647058824,0.2980809449899449,0.6038754063812772,0.0662431941923775,0.25259515570934254,0.07232704402515723,0.26037735849056604
14,0.04,0.52734375,0.2977442174773545,0.6283532657901755,0.06451612903225806,0.2698412698412698,0.05953693495038589,0.23580786026200873
16,0.01,0.38419117647058826,0.377876465922641,0.3840458037383452,0.32790697674418606,0.3322859387274156,0.3529839883551674,0.344950213371266
16,0.012,0.4021139705882353,0.3860523619151597,0.4036398515024962,0.32468619246861924,0.33049403747870526,0.32458770614692656,0.3393416927899687
16,0.014,0.40579044117647056,0.3768477719606084,0.4104071901020307,0.29736842105263156,0.31890874882408277,0.2903481012658228,0.3183000867302689
16,0.016,0.421875,0.38354193958030763,0.4327532756256984,0.27883817427385893,0.34146341463414637,0.2755775577557756,0.3187022900763359
16,0.018,0.41911764705882354,0.3696552711729144,0.4354968873548756,0.24649629018961253,0.33111849390919157,0.24807527801539778,0.30145530145530147
16,0.02,0.42532169117647056,0.3586525769434031,0.4497108493227304,0.20515021459227467,0.2972636815920398,0.22758620689655173,0.3076923076923077
16,0.022,0.4319852941176471,0.3547844407033038,0.4621571018899739,0.19525547445255476,0.28495339547270304,0.20663900414937758,0.3221216041397154
16,0.024,0.4303768382352941,0.346581126328952,0.4700457924883623,0.1908752327746741,0.29753265602322204,0.1730319563522993,0.31896551724137934
16,0.026,0.4423253676470588,0.34364261249831074,0.4887430777350569,0.17914438502673796,0.3165354330708661,0.15469146238377007,0.2965964343598055
16,0.028,0.45128676470588236,0.34320288440372343,0.5063597501153646,0.16775396085740912,0.3163444639718805,0.14538152610441768,0.3296903460837887
16,0.03,0.44806985294117646,0.32743408571622473,0.5100216582709542,0.14298808432630614,0.3023255813953488,0.12718204488778054,0.3047808764940239
16,0.032,0.45840992647058826,0.31979360336257123,0.5272655703795689,0.1252236135957066,0.2966101694915254,0.11190689346463742,0.27901785714285715
16,0.034,0.4655330882352941,0.3196077960932234,0.5422958312816011,0.11472602739726027,0.3116279069767442,0.10927456382001836,0.3012658227848101
16,0.036,0.4788602941176471,0.30836325416093546,0.5633152674506262,0.0896358543417367,0.2506527415143603,0.0947176684881603,0.29971181556195964
16,0.038,0.4921875,0.30211280339932955,0.5835893107247988,0.07210626185958255,0.23170731707317074,0.08641975308641975,0.2964169381107492
16,0.04,0.49724264705882354,0.2924348936495899,0.5946476093202854,0.068359375,0.23890784982935154,0.0648854961832061,0.24727272727272728
18,0.01,0.38786764705882354,0.3824971626269466,0.38649975933745856,0.33385703063629224,0.31882970742685673,0.3746355685131195,0.36146272855133615
18,0.012,0.3899356617647059,0.37812625215772105,0.3914353133671552,0.308411214953271,0.32673267326732675,0.33813495072024263,0.3409785932721712
18,0.014,0.390625,0.3681426928152988,0.39554881610855613,0.2737104825291181,0.29666366095581603,0.30623100303951367,0.3403716216216216
18,0.016,0.40969669117647056,0.37695092417818565,0.4192988927334405,0.2725752508361204,0.3227722772277228,0.28391167192429023,0.3302752293577982
18,0.018,0.41268382352941174,0.371044441378309,0.42774751268773,0.2560777957860616,0.34347826086956523,0.25662251655629137,0.3106212424849699
18,0.02,0.40877757352941174,0.35577712300522574,0.42949460413499213,0.22921914357682618,0.319672131147541,0.22460776218001652,0.29988974641675853
18,0.022,0.40831801470588236,0.34831402179793286,0.4354011669302183,0.2185089974293059,0.32075471698113206,0.19855884707766214,0.2991556091676719
18,0.024,0.41980698529411764,0.3465322080059429,0.4531785237763433,0.2032590051457976,0.3228882833787466,0.18302828618968386,0.2953020134228188
18,0.026,0.4368106617647059,0.342664681940261,0.4751455189059488,0.18411867364746945,0.3125925925925926,0.16561085972850678,0.2695139911634757
18,0.028,0.4368106617647059,0.34014347448051224,0.484951107152191,0.1695059625212947,0.3220064724919094,0.15780445969125215,0.3026315789473684
18,0.03,0.44669117647058826,0.3402802684369715,0.5009672202955288,0.16229923922231615,0.3392226148409894,0.14772727272727273,0.30071174377224197
18,0.032,0.45128676470588236,0.3235990944801425,0.5143106904110668,0.13664596273291926,0.29277566539923955,0.11971830985915492,0.27530364372469635
